,lat,lon,timestamp,amenity,name,brand:wikidata,cuisine,brand,chain_name,city
545,49.2790558,-123.1255832,2019-08-29T17:59:17.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
546,49.2767389,-123.1252348,2019-11-23T22:09:21.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
547,49.0458048,-122.7755207,2019-07-25T19:09:35.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
548,49.0425822,-122.7795333,2019-07-25T19:09:35.000-07:00,fast_food,Five Guys,Q1131810,burger,Five Guys,Five Guys,Surrey
549,49.1143031,-122.6752938,2020-01-17T08:20:56.000-08:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,None
550,49.1142463,-122.6756173,2019-06-07T13:28:04.000-07:00,fast_food,Taco Time,Q7673969,mexican,Taco Time,Taco Time,None
551,49.111986,-122.6447076,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,City of Langley
552,49.0549034,-122.3191707,2019-10-29T04:00:37.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford
553,49.2336486,-123.0361183,2019-12-04T01:24:53.000-08:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Vancouver
554,49.2047372,-123.1308338,2019-09-13T13:57:04.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Vancouver
555,49.2121488,-123.1409022,2019-09-13T13:57:04.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Vancouver
556,49.267402,-123.2495964,2019-05-29T17:24:51.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Electoral Area A
557,49.2673302,-123.2497546,2019-05-29T17:24:51.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Electoral Area A
558,49.2672707,-123.249929,2020-03-06T22:29:45.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Electoral Area A
559,49.2780845,-122.9120717,2020-01-18T09:04:52.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
560,49.2777723,-122.9114568,2020-01-18T09:03:22.000-08:00,fast_food,Quesada,Q66070360,mexican,Quesada,Quesada,Burnaby
561,49.2778577,-122.9119847,2020-01-18T09:03:22.000-08:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Burnaby
562,49.2630916,-122.8387533,2019-08-28T01:20:10.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Coquitlam
563,49.2626605,-123.091518,2020-03-07T20:50:10.000-08:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Vancouver
564,49.0759261,-122.6701537,2020-03-23T04:38:24.000-07:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,None
565,49.1026873,-122.6456899,2020-02-03T00:51:41.000-08:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,City of Langley
566,49.1025718,-122.6463802,2020-02-03T00:51:41.000-08:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,City of Langley
567,49.1152772,-122.6744991,2020-01-17T08:20:56.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
568,49.1139702,-122.6699507,2019-11-23T22:35:53.000-08:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,City of Langley
569,49.1145963,-122.6673314,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,City of Langley
570,49.1144032,-122.6679644,2019-06-07T13:28:04.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,City of Langley
571,49.1129178,-122.6625851,2019-06-07T13:28:04.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,City of Langley
572,49.1129898,-122.666724,2020-01-04T17:35:16.000-08:00,restaurant,Olive Garden,Q3045312,italian,Olive Garden,Olive Garden,City of Langley
573,49.1130445,-122.665058,2019-10-29T07:33:16.000-07:00,restaurant,Montana's,Q17022490,barbecue,Montana's,Montana's,City of Langley
574,49.3360146,-123.040592,2019-07-07T22:34:44.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,None
575,49.337224,-123.0393895,2019-07-07T22:34:44.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,None
576,49.337148,-123.0393919,2019-07-07T22:34:44.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,None
577,49.3065535,-123.0345882,2019-09-24T20:02:40.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
578,49.2635006,-122.88703,2019-09-22T22:48:36.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Coquitlam
579,49.197151,-123.1766305,2019-09-14T05:00:22.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
580,49.1971159,-123.1767861,2019-09-14T05:00:22.000-07:00,fast_food,Orange Julius,Q3355059,juice,Orange Julius,Orange Julius,Richmond
581,49.0080285,-123.1304068,2019-02-04T00:35:53.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Delta
582,49.0280072,-122.2658428,2019-04-08T17:11:51.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
583,49.2839142,-123.1123573,2019-08-29T17:30:29.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
584,49.1306397,-122.3180023,2020-05-07T09:06:20.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,None
585,49.1309121,-122.3196309,2020-05-07T09:06:20.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
586,49.1320933,-122.3220594,2020-01-12T16:05:05.000-08:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,None
587,49.1327007,-122.3193809,2020-05-07T09:06:20.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
588,49.189941,-122.8471754,2019-10-21T00:40:15.000-07:00,restaurant,Phở Hòa,Q55629932,vietnamese;noodle,Phở Hòa,Phở Hòa,Surrey
589,49.280139,-123.127256,2019-08-29T17:57:11.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
590,49.2787163,-123.1289359,2019-08-29T17:59:17.000-07:00,fast_food,Mucho Burrito,Q65148332,mexican,Mucho Burrito,Mucho Burrito,Vancouver
591,49.2272003,-122.9992087,2019-07-05T05:09:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
592,49.1044656,-122.6598376,2019-06-07T13:28:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,City of Langley
593,49.1063618,-122.662628,2020-01-07T16:39:13.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,City of Langley
594,49.2872169,-123.1285584,2019-08-29T17:59:17.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
595,49.2796822,-123.1265354,2019-08-07T05:30:11.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
596,49.1114094,-122.6753063,2019-06-07T13:28:04.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,City of Langley
597,49.2846685,-123.115193,2019-10-09T21:04:13.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
598,49.284954,-123.115582,2019-10-09T17:28:58.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
599,49.0889422,-122.5994389,2019-11-20T12:38:19.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
600,49.1187952,-122.8914653,2019-10-29T06:23:49.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,Delta
601,49.110595,-122.6768607,2019-03-18T03:18:58.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,City of Langley
602,49.2063511,-123.030686,2019-09-13T13:57:04.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
603,49.2609883,-123.1155765,2019-08-29T17:44:11.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
604,49.1908367,-122.9496788,2019-09-23T20:20:53.000-07:00,fast_food,Taco Del Mar,Q7673972,mexican,Taco Del Mar,Taco Del Mar,New Westminster
605,49.2960431,-122.8036307,2019-08-15T00:25:19.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Coquitlam
606,49.2961888,-122.8035842,2019-08-15T00:25:19.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Coquitlam
607,49.2790508,-122.8292606,2019-08-15T01:18:40.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Port Moody
608,49.2612715,-123.2465592,2019-09-07T06:58:54.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Electoral Area A
609,49.0899906,-123.080656,2019-06-09T18:54:20.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Delta
610,49.1039465,-122.7305423,2019-10-27T07:57:04.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey
611,49.1034796,-122.7321762,2020-01-05T02:43:58.000-08:00,fast_food,Pizza Hut Delivery,Q191615,pizza,Pizza Hut,Pizza Hut Delivery,Surrey
612,49.1036626,-122.7326073,2020-01-05T02:43:58.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
613,49.2747568,-123.1002559,2020-06-11T20:24:10.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
614,49.2668069,-123.0044268,2020-03-03T02:18:15.000-08:00,cafe,Coco,Q64827025,bubble_tea,CoCo,Coco,Burnaby
615,49.2629671,-123.0988218,2020-02-19T07:50:38.000-08:00,fast_food,Pizza Pizza,Q1194143,pizza,Pizza Pizza,Pizza Pizza,Vancouver
616,49.3262139,-123.1359438,2019-10-29T17:29:30.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,West Vancouver
617,49.1983722,-122.9781715,2019-09-11T03:48:59.000-07:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,Burnaby
618,49.3273947,-123.072432,2019-09-12T16:33:57.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,North Vancouver
619,49.3242961,-123.0725862,2019-07-07T22:34:44.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,North Vancouver
620,49.3225344,-123.0726516,2019-07-07T22:34:44.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,North Vancouver
621,49.2812597,-123.0536749,2019-10-30T17:52:36.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
622,49.2621866,-123.2501357,2019-05-29T17:24:51.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Electoral Area A
623,49.1645574,-122.6646365,2020-02-11T02:31:22.000-08:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,None
624,49.1644966,-122.6648037,2019-08-24T15:24:21.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
625,49.2792636,-123.1078464,2019-08-29T17:37:11.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
626,49.2809701,-123.107834,2020-02-23T07:08:36.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
627,49.2776678,-123.1266852,2020-06-11T20:34:04.000-07:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Vancouver
628,49.217228,-122.5936509,2019-12-24T04:03:59.000-08:00,restaurant,Red Robin,Q7304886,burger,Red Robin,Red Robin,Maple Ridge
629,49.1209902,-122.663999,2019-12-25T02:34:16.000-08:00,fast_food,Popeyes,Q1330910,chicken,Popeyes,Popeyes,None
630,49.1212328,-122.6617515,2019-12-25T02:34:16.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,None
631,49.2637686,-123.1632614,2019-10-09T05:27:10.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Vancouver
632,49.2122195,-122.9189089,2019-07-02T01:10:30.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,New Westminster
633,49.2154085,-122.9240433,2019-07-10T04:41:29.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,New Westminster
634,49.2124536,-122.919196,2019-09-13T13:56:49.000-07:00,fast_food,Pizza Pizza,Q1194143,pizza,Pizza Pizza,Pizza Pizza,New Westminster
635,49.2122877,-122.9190262,2019-07-02T01:10:30.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,New Westminster
636,49.1557928,-122.9128469,2019-09-13T13:57:05.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Delta
637,49.1374424,-122.8917347,2019-06-26T07:37:24.000-07:00,ice_cream,Menchie's,Q6816528,frozen_yogurt,Menchie's,Menchie's,Delta
638,49.1916628,-122.82362,2020-01-06T05:44:55.000-08:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Surrey
639,49.2734,-122.7884457,2019-09-13T13:57:05.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Port Coquitlam
640,49.2650869,-122.776261,2019-09-13T13:57:05.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Port Coquitlam
641,49.0498535,-122.3111436,2019-10-29T04:00:37.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
642,49.0369738,-122.3114264,2019-09-02T22:08:25.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
643,49.0522409,-122.3253254,2019-09-02T22:08:25.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,Domino's Pizza,Domino's Pizza,Abbotsford
644,49.3359055,-123.0376105,2019-07-07T22:34:44.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,None
645,49.2637937,-123.1399831,2019-08-29T18:25:42.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Vancouver
646,49.263802,-123.1405911,2019-08-29T18:25:42.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
647,49.2638336,-123.1407841,2019-08-29T18:25:42.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
648,49.1203766,-122.8923201,2019-08-18T05:55:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Delta
649,49.1206338,-122.8917794,2019-08-18T05:55:49.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Delta
650,49.0308509,-123.0691854,2019-08-18T10:15:50.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Delta
651,49.0311535,-123.0691973,2019-08-18T10:15:50.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Delta
652,49.0899836,-123.0829956,2019-08-20T16:53:20.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,Domino's Pizza,Domino's Pizza,Delta
653,49.1904248,-122.8448935,2020-01-04T19:28:50.000-08:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Surrey
654,49.2195226,-123.0410962,2019-08-11T00:05:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
655,49.2192667,-123.0408347,2019-08-11T00:05:00.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Vancouver
656,49.2188696,-123.0401823,2019-08-11T00:05:00.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
657,49.1188015,-122.8237596,2019-09-13T13:57:05.000-07:00,fast_food,Popeyes,Q1330910,chicken,Popeyes,Popeyes,Surrey
658,49.1187754,-122.8241543,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
659,49.133789,-122.8406633,2019-09-13T13:57:05.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Surrey
660,49.1337792,-122.8411903,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
661,49.138246,-122.8450644,2019-09-13T13:57:05.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Surrey
662,49.1381113,-122.8449545,2019-09-13T13:57:05.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Surrey
663,49.3163612,-122.9706521,2020-02-08T22:02:00.000-08:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,None
664,49.3164521,-122.969311,2020-02-08T22:02:00.000-08:00,fast_food,A&W,Q2818848,burger,A&W,A&W,None
665,49.3162935,-122.9711673,2020-02-09T18:39:57.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
666,49.2578202,-123.1682797,2019-08-29T18:47:52.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
667,49.2640388,-123.178066,2019-08-29T19:07:45.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
668,49.2641628,-123.1663008,2019-08-29T18:45:23.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
669,49.2799212,-123.1178938,2019-08-29T17:51:24.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
670,49.2666817,-123.2425065,2019-05-29T17:24:51.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Electoral Area A
671,49.2632231,-123.1389199,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
672,49.2654797,-123.1382778,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
673,49.1346168,-122.303079,2020-05-07T09:11:26.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
674,49.2639716,-123.1702755,2019-08-29T18:47:52.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
675,49.2638501,-123.1448497,2019-09-13T13:56:49.000-07:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,Vancouver
676,49.263547,-123.1443925,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
677,49.2626769,-123.0904448,2020-03-07T20:50:10.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
678,49.336065,-123.0376173,2019-07-07T22:34:44.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
679,49.258523,-123.1008804,2020-03-20T18:27:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
680,49.0591051,-122.4938845,2019-09-25T14:48:42.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,None
681,49.2502546,-123.0016169,2019-07-07T04:11:10.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
682,49.2804593,-123.1219022,2019-09-13T13:56:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
683,49.2631825,-122.8402209,2019-08-28T01:20:10.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Coquitlam
684,49.0585182,-122.3788725,2019-05-27T07:56:16.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Abbotsford
685,49.1036721,-122.492054,2019-09-25T20:03:29.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
686,49.1910007,-122.8446255,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
687,49.1864097,-122.8502764,2019-06-25T00:59:54.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
688,49.1989332,-122.81025700000001,2020-01-04T19:30:59.000-08:00,fast_food,Church's Chicken,Q1089932,chicken,Church's Chicken,Church's Chicken,Surrey
689,49.1869381,-122.8000621,2019-03-16T04:26:18.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Surrey
690,49.2010176,-122.9172377,2019-09-13T13:57:07.000-07:00,ice_cream,Menchie's,Q6816528,frozen_yogurt,Menchie's,Menchie's,New Westminster
691,49.1245208,-122.7021725,2020-04-28T18:34:20.000-07:00,fast_food,Papa Murphy's,Q7132349,pizza,Papa Murphy's,Papa Murphy's,Surrey
692,49.1247533,-122.7029021,2019-11-19T01:25:47.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
693,49.0908788,-123.0833668,2019-09-05T06:38:44.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Delta
694,49.220638,-122.6556085,2020-01-06T07:51:28.000-08:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Maple Ridge
695,49.2210405,-122.655669,2020-01-06T07:51:28.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Maple Ridge
696,49.2200672,-122.6569634,2020-01-06T07:51:28.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Maple Ridge
697,49.2198076,-122.646793,2020-01-06T07:51:28.000-08:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Maple Ridge
698,49.0353251,-122.2697044,2019-09-25T14:32:53.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Abbotsford
699,49.285758,-123.1116688,2020-01-23T06:04:00.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
700,49.2541175,-122.893757,2019-09-22T22:49:42.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby
701,49.2359278,-123.0447153,2019-12-17T20:46:19.000-08:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Vancouver
702,49.0502826,-122.3175498,2019-10-29T04:00:37.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Abbotsford
703,49.2687866,-123.0005841,2019-07-14T20:13:35.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
704,49.1985695,-122.779565,2019-06-17T23:15:38.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
705,49.1985703,-122.779451,2019-06-17T23:15:38.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
706,49.120381,-122.6629612,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
707,49.1121157,-122.6506343,2019-12-03T05:25:30.000-08:00,restaurant,Cora,Q2996960,breakfast,Cora,Cora,City of Langley
708,49.1097163,-122.6789018,2019-09-13T13:57:04.000-07:00,restaurant,IHOP,Q1185675,breakfast;pancake,IHOP,IHOP,City of Langley
709,49.1170227,-122.6751086,2019-11-22T21:08:39.000-08:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,None
710,49.1631911,-122.6612483,2019-09-27T12:22:59.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,None
711,49.1631557,-122.6618859,2019-09-27T12:22:59.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,None
712,49.0581533,-122.4939241,2019-09-25T14:48:42.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,None
713,49.2875882,-123.1216196,2019-10-04T18:43:21.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
714,49.249466,-123.1156479,2019-07-27T04:34:11.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
715,49.2869324,-123.1246607,2019-09-13T13:57:07.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Vancouver
716,49.2803846,-123.1309375,2019-08-29T18:01:23.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
717,49.0418988,-123.0829669,2020-04-18T23:45:02.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,None
718,49.0406229,-123.0871553,2019-07-29T04:44:35.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
719,49.0419035,-123.0853223,2019-07-29T04:44:35.000-07:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,None
720,49.0404467,-123.0878766,2019-10-02T16:01:49.000-07:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,None
721,49.0410151,-123.0874949,2019-07-29T04:44:35.000-07:00,ice_cream,Menchie's,Q6816528,frozen_yogurt,Menchie's,Menchie's,None
722,49.0414779,-123.0868778,2019-07-29T04:44:35.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
723,49.0399045,-123.0888623,2020-04-18T23:45:02.000-07:00,fast_food,Arby's,Q630866,sandwich,Arby's,Arby's,None
724,49.0404879,-123.0897972,2020-04-18T23:45:02.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,None
725,49.035275,-123.0884974,2020-01-29T01:46:43.000-08:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Delta
726,49.035036,-123.0876345,2020-01-29T01:46:43.000-08:00,restaurant,Montana's,Q17022490,barbecue,Montana's,Montana's,Delta
727,49.2546597,-122.7379001,2019-09-13T13:57:05.000-07:00,fast_food,Popeyes,Q1330910,chicken,Popeyes,Popeyes,Port Coquitlam
728,49.2533322,-122.7403668,2019-09-13T13:57:05.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Port Coquitlam
729,49.2533171,-122.7374497,2019-09-23T20:16:20.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Port Coquitlam
730,49.2563016,-122.7482111,2019-09-13T13:57:05.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Port Coquitlam
731,49.2468654,-123.1013909,2019-10-29T21:16:32.000-07:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Vancouver
732,49.2594216,-123.1008786,2020-01-20T20:26:25.000-08:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Vancouver
733,49.3102299,-123.0836006,2019-09-13T13:57:05.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,North Vancouver
734,49.3208761,-123.0721449,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,North Vancouver
735,49.1582411,-122.7820519,2020-03-15T00:57:29.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Surrey
